fecha,p (mbar),T (degC),Tdew (degC),rh (%),wd (deg)
2014-05-18 02:00:00,990.15,10.06,7.9,86.4,328.1
2014-05-18 03:00:00,989.45,10.02,7.74,85.7,173.0
2014-05-18 04:00:00,989.36,9.94,8.12,88.4,52.14
2014-05-18 05:00:00,988.8,10.7,9.08,89.7,196.0
2014-05-18 06:00:00,988.63,11.06,8.83,86.1,245.5
2014-05-18 07:00:00,988.55,10.77,8.08,83.4,28.17
2014-05-18 08:00:00,988.27,10.15,9.01,92.6,241.6
2014-05-18 09:00:00,987.65,10.24,7.87,85.2,248.9
2014-05-18 10:00:00,987.35,11.06,9.07,87.5,246.5
2014-05-18 11:00:00,987.29,11.42,9.63,88.7,251.9
2014-05-18 12:00:00,986.85,11.36,9.3,87.1,301.0
2014-05-18 13:00:00,986.63,11.49,9.89,89.9,50.21
2014-05-18 14:00:00,986.59,12.0,10.08,88.0,68.2
2014-05-18 15:00:00,986.34,11.48,9.26,86.2,253.8
2014-05-18 16:00:00,985.67,11.47,9.89,90.0,240.3
2014-05-18 17:00:00,985.31,12.15,10.06,87.0,243.4
2014-05-18 18:00:00,985.16,11.66,9.23,85.0,261.8
2014-05-18 19:00:00,985.3,10.8,9.25,90.1,248.3
2014-05-18 20:00:00,985.11,10.8,9.13,89.4,242.4
2014-05-18 21:00:00,985.16,10.79,9.19,89.8,24.67
2014-05-18 22:00:00,984.96,10.44,9.31,92.7,221.8
2014-05-18 23:00:00,984.84,10.35,9.32,93.3,245.9
2014-05-19 00:00:00,984.68,10.17,9.28,94.2,236.9
2014-05-19 01:00:00,984.3,10.08,9.41,95.6,213.2
2014-05-19 02:00:00,984.31,9.95,9.37,96.2,211.0
2014-05-19 03:00:00,984.11,9.8,9.29,96.6,222.2
2014-05-19 04:00:00,983.84,9.78,9.25,96.5,229.3
2014-05-19 05:00:00,983.86,9.69,8.99,95.4,214.4
2014-05-19 06:00:00,984.09,9.63,9.1,96.5,213.0
2014-05-19 07:00:00,984.05,10.43,9.68,95.1,148.4
2014-05-19 08:00:00,984.17,12.25,10.17,87.1,167.8
2014-05-19 09:00:00,984.15,14.21,10.59,78.8,143.6
2014-05-19 10:00:00,984.23,14.54,10.64,77.4,137.6
2014-05-19 11:00:00,984.05,16.29,11.09,71.3,82.9
2014-05-19 12:00:00,983.71,19.08,11.73,62.39,106.3
2014-05-19 13:00:00,983.66,18.96,11.78,63.06,38.52
2014-05-19 14:00:00,983.48,19.43,11.37,59.59,43.49
2014-05-19 15:00:00,983.28,21.4,11.15,51.99,51.09
2014-05-19 16:00:00,983.2,22.84,8.9,40.97,158.5
2014-05-19 17:00:00,983.15,23.62,10.31,42.98,107.2
2014-05-19 18:00:00,983.09,22.64,10.51,46.19,54.11
2014-05-19 19:00:00,983.33,20.8,12.97,60.85,11.67
2014-05-19 20:00:00,983.79,19.24,12.9,66.7,1.07
2014-05-19 21:00:00,984.39,18.19,12.81,70.8,0.47
2014-05-19 22:00:00,984.8,15.77,12.43,80.5,100.4
2014-05-19 23:00:00,984.91,14.18,11.77,85.4,222.4
2014-05-20 00:00:00,985.43,13.43,10.88,84.5,151.7
2014-05-20 01:00:00,985.59,12.72,10.37,85.6,215.0
2014-05-20 02:00:00,985.89,11.51,9.86,89.6,208.6
2014-05-20 03:00:00,986.05,11.96,9.78,86.5,210.3
2014-05-20 04:00:00,986.28,9.48,8.58,94.1,167.8
2014-05-20 05:00:00,986.72,9.68,8.7,93.6,124.6
2014-05-20 06:00:00,987.02,12.33,9.57,83.2,94.7
2014-05-20 07:00:00,987.28,14.05,10.2,77.6,181.6
2014-05-20 08:00:00,987.49,17.43,11.7,69.03,164.1
2014-05-20 09:00:00,987.25,20.24,12.94,62.86,143.4
2014-05-20 10:00:00,987.39,23.57,11.63,47.05,133.8
2014-05-20 11:00:00,987.33,24.51,8.87,36.97,38.13
2014-05-20 12:00:00,987.14,25.17,9.73,37.67,36.14
2014-05-20 13:00:00,987.05,25.63,8.05,32.71,59.87
2014-05-20 14:00:00,987.02,25.72,9.32,35.47,70.0
2014-05-20 15:00:00,986.86,25.93,10.96,39.11,43.22
2014-05-20 16:00:00,987.03,25.31,10.92,40.44,100.9
2014-05-20 17:00:00,987.25,24.38,11.17,43.48,129.2
2014-05-20 18:00:00,987.26,23.58,10.58,43.85,225.5
2014-05-20 19:00:00,987.08,23.08,11.62,48.43,2.82
2014-05-20 20:00:00,987.3,21.75,12.44,55.42,251.3
2014-05-20 21:00:00,987.72,19.56,12.57,63.97,46.9
2014-05-20 22:00:00,987.8,18.26,12.39,68.56,214.9
2014-05-20 23:00:00,988.0,16.28,12.03,75.9,193.5
2014-05-21 00:00:00,988.08,15.68,11.92,78.3,202.4
2014-05-21 01:00:00,988.12,14.52,11.14,80.1,154.4
2014-05-21 02:00:00,988.35,13.12,11.2,88.1,127.3
2014-05-21 03:00:00,988.47,12.4,10.64,89.0,172.8
2014-05-21 04:00:00,988.51,11.82,10.32,90.5,156.0
2014-05-21 05:00:00,988.69,11.82,10.12,89.3,143.8
2014-05-21 06:00:00,988.85,13.8,10.66,81.3,127.2
2014-05-21 07:00:00,988.87,16.71,11.37,70.7,138.6
2014-05-21 08:00:00,988.88,19.04,12.3,64.94,175.3
2014-05-21 09:00:00,988.75,22.06,13.5,58.29,141.4
2014-05-21 10:00:00,988.39,24.88,12.58,46.33,140.1
2014-05-21 11:00:00,987.97,26.36,11.55,39.64,171.0
2014-05-21 12:00:00,987.44,26.82,10.07,34.96,122.3
2014-05-21 13:00:00,987.22,26.92,9.72,33.95,118.7
2014-05-21 14:00:00,986.62,27.0,10.98,36.75,124.6
2014-05-21 15:00:00,986.15,27.57,11.67,37.21,134.6
2014-05-21 16:00:00,985.63,27.1,12.29,39.85,77.6
2014-05-21 17:00:00,985.41,27.51,12.02,38.22,94.9
2014-05-21 18:00:00,985.01,26.23,11.67,40.27,53.79
2014-05-21 19:00:00,984.69,25.42,9.8,37.28,80.1
2014-05-21 20:00:00,984.63,24.07,11.18,44.32,101.1
2014-05-21 21:00:00,985.02,22.63,12.12,51.44,215.0
2014-05-21 22:00:00,984.85,21.46,12.28,55.84,208.9
2014-05-21 23:00:00,984.45,20.35,12.01,58.71,206.7
2014-05-22 00:00:00,983.84,19.39,11.95,62.08,197.0
2014-05-22 01:00:00,983.34,18.44,11.71,64.85,243.5
2014-05-22 02:00:00,983.09,16.81,11.53,71.0,330.5
2014-05-22 03:00:00,982.88,14.89,11.53,80.3,332.5
2014-05-22 04:00:00,982.66,15.92,11.46,74.8,173.7
2014-05-22 05:00:00,982.58,16.25,11.53,73.6,194.7
2014-05-22 06:00:00,982.77,17.93,12.11,68.75,172.6
2014-05-22 07:00:00,982.63,19.07,12.59,66.05,161.2
2014-05-22 08:00:00,982.45,21.65,13.34,59.17,145.6
2014-05-22 09:00:00,982.52,23.75,14.05,54.55,148.9
2014-05-22 10:00:00,982.58,26.15,14.81,49.67,172.6
2014-05-22 11:00:00,982.71,26.4,14.79,48.89,285.5
2014-05-22 12:00:00,982.64,26.82,14.59,47.06,20.0
2014-05-22 13:00:00,982.49,27.02,15.17,48.31,26.97
2014-05-22 14:00:00,982.16,27.19,15.48,48.79,19.99
2014-05-22 15:00:00,981.84,27.27,15.51,48.64,36.79
2014-05-22 16:00:00,981.5,27.52,16.03,49.56,34.92
2014-05-22 17:00:00,981.07,27.02,16.7,53.26,51.01
2014-05-22 18:00:00,980.81,27.18,17.39,55.11,36.24
2014-05-22 19:00:00,980.76,26.3,17.66,59.04,354.3
2014-05-22 20:00:00,980.15,25.56,17.42,60.76,352.8
2014-05-22 21:00:00,980.38,23.84,17.46,67.51,29.53
2014-05-22 22:00:00,980.29,21.46,17.36,77.5,57.38
2014-05-22 23:00:00,980.49,20.53,17.12,80.8,61.98
2014-05-23 00:00:00,981.52,20.0,15.04,73.1,231.7
2014-05-23 01:00:00,981.91,16.65,12.33,75.6,243.9
2014-05-23 02:00:00,982.44,14.8,12.02,83.4,237.3
2014-05-23 03:00:00,982.83,14.35,11.38,82.3,188.4
2014-05-23 04:00:00,982.65,13.43,11.05,85.5,223.2
2014-05-23 05:00:00,982.0,13.1,10.66,85.1,251.2
2014-05-23 06:00:00,982.45,14.6,10.83,78.1,216.9
2014-05-23 07:00:00,982.48,16.35,11.24,71.7,194.3
2014-05-23 08:00:00,982.33,18.24,12.14,67.56,317.4
2014-05-23 09:00:00,982.42,18.42,12.3,67.49,276.7
2014-05-23 10:00:00,983.05,19.29,13.0,66.94,289.1
2014-05-23 11:00:00,983.36,19.72,13.09,65.55,264.2
2014-05-23 12:00:00,984.0,18.98,11.51,61.84,259.1
2014-05-23 13:00:00,984.98,17.87,11.06,64.38,253.6
2014-05-23 14:00:00,985.08,18.58,11.03,61.44,251.7
2014-05-23 15:00:00,985.5,17.62,11.81,68.72,248.6
2014-05-23 16:00:00,985.36,19.23,11.35,60.27,17.37
2014-05-23 17:00:00,985.43,19.08,11.76,62.49,320.0
2014-05-23 18:00:00,985.42,18.49,11.86,65.27,16.9
2014-05-23 19:00:00,985.57,18.56,11.94,65.35,309.0
2014-05-23 20:00:00,985.45,16.96,11.29,69.22,9.57
2014-05-23 21:00:00,986.03,16.52,11.27,71.1,353.8
2014-05-23 22:00:00,986.36,14.88,11.41,79.7,356.0
2014-05-23 23:00:00,986.75,13.83,11.16,83.9,231.5
2014-05-24 00:00:00,986.76,13.05,10.77,86.0,64.08
2014-05-24 01:00:00,986.49,12.02,10.28,89.1,209.0
2014-05-24 02:00:00,986.46,11.46,10.11,91.4,355.6
2014-05-24 03:00:00,986.34,10.75,9.78,93.7,233.6
2014-05-24 04:00:00,986.71,10.12,9.23,94.2,195.3
2014-05-24 05:00:00,986.83,9.81,9.1,95.3,39.16
2014-05-24 06:00:00,987.17,11.88,9.46,85.1,150.0
2014-05-24 07:00:00,987.49,14.19,10.45,78.2,138.8
2014-05-24 08:00:00,987.88,14.78,11.18,79.0,195.7
2014-05-24 09:00:00,987.76,17.28,12.42,73.1,58.33
2014-05-24 10:00:00,987.88,18.07,12.59,70.3,72.1
2014-05-24 11:00:00,987.88,19.75,11.01,57.04,72.9
2014-05-24 12:00:00,987.77,19.83,10.8,55.96,336.4
2014-05-24 13:00:00,987.78,19.57,11.35,59.01,45.41
2014-05-24 14:00:00,988.51,19.41,11.07,58.48,46.28
2014-05-24 15:00:00,989.1,14.73,11.62,81.6,227.7
2014-05-24 16:00:00,988.6,14.9,11.95,82.5,19.12
2014-05-24 17:00:00,988.59,16.38,13.4,82.5,145.6
2014-05-24 18:00:00,988.72,18.1,12.3,68.87,221.8
2014-05-24 19:00:00,989.29,17.48,12.38,72.0,282.1
2014-05-24 20:00:00,989.84,16.34,12.31,77.0,236.5
2014-05-24 21:00:00,990.83,16.09,11.92,76.3,258.2
2014-05-24 22:00:00,991.44,14.17,11.31,82.9,200.2
2014-05-24 23:00:00,991.96,14.2,10.45,78.1,235.6
2014-05-25 00:00:00,992.28,12.57,11.27,91.8,157.3
2014-05-25 01:00:00,992.82,11.78,10.72,93.2,290.8
2014-05-25 02:00:00,993.05,11.09,9.7,91.1,214.4
2014-05-25 03:00:00,993.36,10.24,8.69,90.1,168.5
2014-05-25 04:00:00,993.75,8.37,7.76,95.9,179.1
2014-05-25 05:00:00,994.27,7.91,7.57,97.7,205.8
2014-05-25 06:00:00,994.74,8.1,7.86,98.4,184.0
2014-05-25 07:00:00,994.79,9.86,9.39,96.9,232.0
2014-05-25 08:00:00,995.01,14.48,11.19,80.6,140.0
2014-05-25 09:00:00,994.93,17.14,8.0,54.85,246.8
2014-05-25 10:00:00,994.98,17.94,7.15,49.21,343.7
2014-05-25 11:00:00,994.81,18.3,7.75,50.1,46.12
2014-05-25 12:00:00,994.63,18.85,7.05,46.15,62.92
2014-05-25 13:00:00,994.24,19.65,7.04,43.88,34.29
2014-05-25 14:00:00,993.81,19.99,7.67,44.87,62.09
2014-05-25 15:00:00,993.2,20.92,7.38,41.52,48.36
2014-05-25 16:00:00,993.04,20.67,8.68,46.09,43.23
2014-05-25 17:00:00,992.74,21.13,8.9,45.47,30.07
2014-05-25 18:00:00,992.54,21.31,8.26,43.05,30.75
2014-05-25 19:00:00,992.54,20.02,8.99,48.97,45.63
2014-05-25 20:00:00,992.72,19.06,9.4,53.45,10.77
2014-05-25 21:00:00,993.06,18.03,10.04,59.53,355.1
2014-05-25 22:00:00,993.17,15.67,10.16,69.71,205.6
2014-05-25 23:00:00,993.28,14.78,10.02,73.1,49.18
2014-05-26 00:00:00,993.2,13.22,9.78,79.6,221.0
2014-05-26 01:00:00,993.06,12.45,9.41,81.7,66.56
2014-05-26 02:00:00,992.74,11.6,9.33,85.9,39.48
2014-05-26 03:00:00,992.31,10.46,8.58,88.1,195.2
2014-05-26 04:00:00,992.14,10.27,8.74,90.2,249.9
2014-05-26 05:00:00,991.92,10.79,8.77,87.3,48.5
2014-05-26 06:00:00,991.58,12.72,9.51,80.8,9.66
2014-05-26 07:00:00,991.36,14.57,9.92,73.6,15.56
2014-05-26 08:00:00,991.31,18.15,11.52,65.21,50.58
2014-05-26 09:00:00,990.71,19.43,12.52,64.28,42.0
2014-05-26 10:00:00,990.12,21.8,12.11,54.07,56.36
2014-05-26 11:00:00,989.59,22.39,11.34,49.59,79.2
2014-05-26 12:00:00,989.07,22.75,10.5,45.87,84.3
2014-05-26 13:00:00,988.28,23.21,9.43,41.52,59.21
2014-05-26 14:00:00,987.58,22.98,9.39,41.98,55.51
2014-05-26 15:00:00,986.85,23.75,10.48,43.13,61.89
2014-05-26 16:00:00,985.87,23.4,10.99,45.57,69.94
2014-05-26 17:00:00,985.42,23.78,11.25,45.31,59.5
2014-05-26 18:00:00,985.31,23.03,10.55,45.26,55.65
2014-05-26 19:00:00,985.11,21.9,10.01,46.73,64.88
2014-05-26 20:00:00,984.82,20.82,10.4,51.25,58.28
2014-05-26 21:00:00,984.85,19.88,10.68,55.36,52.03
2014-05-26 22:00:00,984.73,19.37,11.16,58.99,48.7
2014-05-26 23:00:00,984.45,18.97,11.74,62.86,55.31
2014-05-27 00:00:00,984.03,18.31,11.87,66.06,31.89
2014-05-27 01:00:00,983.51,17.88,12.01,68.5,337.6
2014-05-27 02:00:00,983.21,16.91,11.56,70.7,21.61
2014-05-27 03:00:00,982.8,16.01,11.81,76.1,39.05
2014-05-27 04:00:00,982.49,15.6,11.73,77.7,20.93
2014-05-27 05:00:00,982.74,15.25,12.15,81.7,32.2
2014-05-27 06:00:00,982.4,14.33,13.17,92.7,349.4
2014-05-27 07:00:00,982.51,14.57,13.73,94.7,33.88
2014-05-27 08:00:00,982.62,15.0,14.04,94.0,31.82
2014-05-27 09:00:00,982.53,15.75,14.13,90.1,51.11
2014-05-27 10:00:00,982.63,16.16,14.38,89.2,50.72
2014-05-27 11:00:00,982.53,16.98,14.73,86.6,47.17
2014-05-27 12:00:00,982.25,15.89,14.36,90.6,35.23
2014-05-27 13:00:00,982.59,15.18,14.4,95.1,28.2
2014-05-27 14:00:00,982.69,15.0,14.45,96.5,16.8
2014-05-27 15:00:00,982.4,15.5,14.78,95.5,33.39
2014-05-27 16:00:00,982.29,16.33,15.11,92.5,43.29
2014-05-27 17:00:00,982.17,16.13,14.68,91.1,35.13
2014-05-27 18:00:00,981.94,16.98,15.29,89.8,265.8
2014-05-27 19:00:00,982.0,16.63,14.93,89.7,30.21
2014-05-27 20:00:00,982.05,15.79,14.51,92.1,227.2
2014-05-27 21:00:00,982.5,15.29,14.08,92.5,219.3
2014-05-27 22:00:00,982.41,15.26,14.09,92.7,244.9
2014-05-27 23:00:00,982.21,15.26,14.12,92.9,259.9
2014-05-28 00:00:00,982.35,13.97,13.09,94.4,31.39
2014-05-28 01:00:00,982.36,12.66,11.88,95.0,16.11
2014-05-28 02:00:00,982.13,11.81,11.05,95.1,18.01
2014-05-28 03:00:00,982.14,11.21,10.44,95.0,10.69
2014-05-28 04:00:00,982.24,10.84,10.06,94.9,29.8
2014-05-28 05:00:00,982.43,10.64,9.91,95.2,39.11
2014-05-28 06:00:00,982.6,10.33,9.61,95.3,24.69
2014-05-28 07:00:00,982.86,10.15,9.37,94.9,25.4
2014-05-28 08:00:00,983.22,10.42,9.56,94.4,25.1
2014-05-28 09:00:00,983.43,10.45,9.54,94.1,25.89
2014-05-28 10:00:00,983.73,10.5,9.42,93.0,29.91
2014-05-28 11:00:00,983.93,11.01,9.7,91.6,9.12
2014-05-28 12:00:00,984.27,11.17,9.94,92.1,20.72
2014-05-28 13:00:00,984.55,11.49,10.17,91.6,24.2
2014-05-28 14:00:00,984.69,12.03,10.54,90.6,12.53
2014-05-28 15:00:00,984.81,12.41,10.38,87.4,31.83
2014-05-28 16:00:00,985.07,11.3,9.97,91.5,21.78
2014-05-28 17:00:00,985.26,11.69,10.39,91.7,325.9
2014-05-28 18:00:00,985.32,12.03,10.18,88.4,20.95
2014-05-28 19:00:00,985.79,11.69,10.11,90.0,260.9
2014-05-28 20:00:00,986.25,10.94,10.12,94.7,188.8
2014-05-28 21:00:00,986.8,10.33,9.58,95.1,358.1
2014-05-28 22:00:00,987.04,9.73,9.25,96.8,24.63
2014-05-28 23:00:00,987.27,9.53,9.08,97.0,15.25
2014-05-29 00:00:00,987.29,9.46,9.04,97.2,13.33
2014-05-29 01:00:00,987.09,9.48,9.06,97.2,344.4
2014-05-29 02:00:00,987.05,9.57,9.09,96.8,11.34
2014-05-29 03:00:00,987.16,9.23,8.79,97.1,29.23
2014-05-29 04:00:00,987.33,8.83,8.4,97.1,15.58
2014-05-29 05:00:00,987.61,8.66,8.27,97.4,18.04
2014-05-29 06:00:00,987.91,8.53,8.11,97.2,18.78
2014-05-29 07:00:00,988.13,8.43,8.0,97.1,16.65
2014-05-29 08:00:00,988.53,8.12,7.64,96.8,26.06
2014-05-29 09:00:00,988.93,7.68,7.05,95.8,26.52
2014-05-29 10:00:00,989.36,7.45,6.78,95.5,21.94
2014-05-29 11:00:00,989.81,7.46,6.59,94.2,34.78
2014-05-29 12:00:00,990.21,7.74,6.43,91.4,37.56
2014-05-29 13:00:00,990.5,7.73,6.33,90.8,42.3
2014-05-29 14:00:00,990.62,8.3,6.45,88.1,53.36
2014-05-29 15:00:00,990.92,7.95,6.59,91.1,49.28
2014-05-29 16:00:00,991.09,8.22,6.31,87.7,42.43
2014-05-29 17:00:00,991.34,8.12,5.76,85.0,22.23
2014-05-29 18:00:00,991.56,8.65,5.81,82.3,8.27
2014-05-29 19:00:00,991.86,8.7,5.44,79.9,23.38
2014-05-29 20:00:00,992.37,8.54,5.51,81.2,19.07
2014-05-29 21:00:00,992.71,8.26,6.06,86.0,15.64
2014-05-29 22:00:00,993.04,8.0,6.11,87.8,20.08
2014-05-29 23:00:00,993.18,7.86,5.99,87.9,14.47
2014-05-30 00:00:00,993.3,7.85,6.04,88.3,32.53
2014-05-30 01:00:00,993.33,7.73,6.04,89.0,2.68
2014-05-30 02:00:00,993.54,7.72,6.04,89.1,8.13
2014-05-30 03:00:00,993.42,7.7,6.2,90.2,349.3
2014-05-30 04:00:00,993.62,7.78,6.46,91.3,34.99
2014-05-30 05:00:00,993.89,7.77,6.38,90.9,2.92
2014-05-30 06:00:00,994.28,7.97,6.58,90.9,17.2
2014-05-30 07:00:00,994.57,8.49,6.54,87.5,20.04
2014-05-30 08:00:00,994.9,10.52,6.25,74.8,55.83
2014-05-30 09:00:00,994.96,11.92,5.86,66.32,37.56
2014-05-30 10:00:00,994.91,12.33,4.3,57.92,61.86
2014-05-30 11:00:00,994.79,13.24,4.75,56.29,44.04
2014-05-30 12:00:00,994.84,13.71,5.18,56.28,44.76
2014-05-30 13:00:00,994.78,14.72,5.39,53.49,49.73
2014-05-30 14:00:00,994.79,14.56,5.69,55.18,50.41
2014-05-30 15:00:00,994.77,15.13,5.93,54.09,44.89
2014-05-30 16:00:00,994.57,17.0,6.02,48.29,55.11
2014-05-30 17:00:00,994.41,16.45,7.03,53.6,19.9
2014-05-30 18:00:00,994.26,15.78,7.21,56.67,244.8
2014-05-30 19:00:00,994.36,14.87,6.61,57.62,271.3
2014-05-30 20:00:00,994.52,14.26,6.82,60.82,278.6
2014-05-30 21:00:00,995.01,11.7,7.21,73.9,320.1
2014-05-30 22:00:00,995.26,10.57,6.9,78.0,227.3
2014-05-30 23:00:00,995.39,9.4,6.63,82.8,221.2
2014-05-31 00:00:00,995.44,8.48,6.55,87.6,197.9
2014-05-31 01:00:00,995.37,7.36,5.94,90.7,191.6
2014-05-31 02:00:00,995.23,6.76,5.91,94.3,169.8
2014-05-31 03:00:00,995.12,6.14,5.27,94.1,210.2
2014-05-31 04:00:00,995.01,5.65,4.94,95.2,338.4
2014-05-31 05:00:00,995.12,5.83,4.74,92.7,213.5
2014-05-31 06:00:00,995.13,7.53,5.3,85.7,143.0
2014-05-31 07:00:00,995.12,9.52,6.31,80.3,120.4
2014-05-31 08:00:00,995.13,12.59,7.42,70.7,151.8
2014-05-31 09:00:00,994.95,15.94,7.94,58.96,39.97
2014-05-31 10:00:00,994.8,16.18,7.16,55.04,312.2
2014-05-31 11:00:00,994.51,17.4,6.23,47.78,16.59
2014-05-31 12:00:00,994.17,17.79,7.38,50.45,309.8
2014-05-31 13:00:00,993.79,18.51,6.67,45.91,323.5
2014-05-31 14:00:00,993.49,19.11,6.66,44.21,276.2
2014-05-31 15:00:00,993.32,19.19,4.92,38.97,254.3
2014-05-31 16:00:00,992.91,19.49,5.65,40.25,335.9
2014-05-31 17:00:00,992.69,19.84,6.05,40.49,283.8
2014-05-31 18:00:00,992.58,19.75,6.66,42.49,284.7
2014-05-31 19:00:00,992.68,18.51,5.07,41.09,260.0
2014-05-31 20:00:00,993.01,16.1,4.86,47.18,349.7
2014-05-31 21:00:00,993.55,14.96,4.36,49.01,344.2
2014-05-31 22:00:00,993.93,13.75,4.62,53.95,34.29
2014-05-31 23:00:00,994.03,11.2,5.69,68.79,55.24
2014-06-01 00:00:00,994.03,10.38,4.71,67.84,235.2
2014-06-01 01:00:00,993.98,9.42,5.01,73.9,47.64
2014-06-01 02:00:00,993.91,8.11,5.0,80.7,225.1
2014-06-01 03:00:00,993.91,7.2,4.43,82.5,200.9
2014-06-01 04:00:00,994.05,6.34,4.18,86.0,189.5
2014-06-01 05:00:00,994.26,6.48,4.19,85.2,176.4
2014-06-01 06:00:00,994.51,8.86,5.26,78.1,144.8
2014-06-01 07:00:00,994.55,10.35,5.64,72.5,169.5
2014-06-01 08:00:00,994.61,12.85,6.69,66.09,78.2
2014-06-01 09:00:00,994.43,13.75,5.82,58.69,143.8
2014-06-01 10:00:00,994.14,15.26,5.44,51.84,27.83
2014-06-01 11:00:00,993.8,15.7,4.85,48.35,74.5
2014-06-01 12:00:00,993.55,16.71,5.32,46.86,36.78
2014-06-01 13:00:00,993.34,16.84,5.1,45.76,335.0
2014-06-01 14:00:00,993.04,18.24,5.15,42.04,290.6
2014-06-01 15:00:00,992.72,18.79,4.98,40.14,11.14
2014-06-01 16:00:00,992.53,17.49,7.36,51.36,45.71
2014-06-01 17:00:00,992.4,17.74,8.0,52.79,29.31
2014-06-01 18:00:00,992.42,16.29,7.88,57.42,39.8
2014-06-01 19:00:00,992.42,16.38,8.09,57.91,37.78
2014-06-01 20:00:00,992.93,15.09,8.42,64.33,39.6
2014-06-01 21:00:00,993.32,13.85,8.53,70.2,353.5
2014-06-01 22:00:00,993.56,12.46,8.39,76.2,24.69
2014-06-01 23:00:00,993.59,11.85,8.28,78.7,252.5
2014-06-02 00:00:00,993.54,11.01,8.31,83.4,27.14
2014-06-02 01:00:00,993.58,10.2,8.05,86.5,357.7
2014-06-02 02:00:00,993.54,9.7,7.95,88.8,155.9
2014-06-02 03:00:00,993.54,9.39,7.84,90.0,106.8
2014-06-02 04:00:00,993.38,9.05,7.53,90.2,219.0
2014-06-02 05:00:00,993.54,8.84,7.29,90.0,30.02
2014-06-02 06:00:00,993.52,10.34,7.85,84.5,135.3
2014-06-02 07:00:00,993.53,10.59,8.13,84.7,220.1
2014-06-02 08:00:00,993.41,13.93,8.95,71.9,100.3
2014-06-02 09:00:00,993.24,14.74,8.37,65.55,27.59
2014-06-02 10:00:00,992.86,15.86,8.44,61.3,40.75
2014-06-02 11:00:00,992.58,17.04,7.91,54.86,23.51
2014-06-02 12:00:00,992.34,16.36,7.6,56.06,73.2
2014-06-02 13:00:00,991.8,17.05,7.59,53.64,29.41
2014-06-02 14:00:00,991.46,17.4,7.31,51.46,33.46
2014-06-02 15:00:00,991.2,18.48,7.56,48.91,42.71
2014-06-02 16:00:00,990.95,18.58,7.36,47.96,40.04
2014-06-02 17:00:00,990.7,18.16,7.57,49.95,20.87
2014-06-02 18:00:00,990.57,18.07,7.94,51.5,34.49
2014-06-02 19:00:00,990.48,17.56,7.58,51.9,24.53
2014-06-02 20:00:00,990.5,16.36,8.0,57.62,8.87
2014-06-02 21:00:00,990.9,15.62,7.93,60.13,331.4
2014-06-02 22:00:00,991.04,13.37,8.34,71.5,38.3
2014-06-02 23:00:00,991.02,12.82,8.43,74.6,50.32
2014-06-03 00:00:00,990.75,11.98,7.93,76.2,244.9
2014-06-03 01:00:00,990.54,11.51,7.98,78.9,218.0
2014-06-03 02:00:00,990.35,10.59,7.51,81.2,224.3
2014-06-03 03:00:00,989.96,9.76,7.09,83.4,215.5
2014-06-03 04:00:00,989.73,9.16,7.13,87.1,320.0
2014-06-03 05:00:00,989.85,8.12,6.74,91.0,239.8
2014-06-03 06:00:00,989.86,8.22,6.73,90.3,203.8
2014-06-03 07:00:00,989.86,10.74,7.73,81.6,146.3
2014-06-03 08:00:00,989.6,14.58,9.01,69.21,173.3
2014-06-03 09:00:00,989.24,16.78,9.78,63.29,47.67
2014-06-03 10:00:00,989.1,17.28,7.8,53.62,30.22
2014-06-03 11:00:00,988.88,17.76,6.11,46.3,28.23
2014-06-03 12:00:00,988.64,18.27,6.65,46.55,29.0
2014-06-03 13:00:00,988.35,19.52,6.13,41.53,63.49
2014-06-03 14:00:00,987.85,19.88,4.69,36.75,346.5
2014-06-03 15:00:00,987.49,20.0,5.78,39.34,37.64
2014-06-03 16:00:00,987.14,20.68,6.02,38.37,7.34
2014-06-03 17:00:00,986.76,20.67,6.76,40.41,48.17
2014-06-03 18:00:00,986.57,20.34,8.75,47.24,52.93
2014-06-03 19:00:00,986.63,18.84,8.55,51.16,49.95
2014-06-03 20:00:00,986.91,17.47,8.66,56.19,89.9
2014-06-03 21:00:00,987.17,16.44,8.48,59.24,320.0
2014-06-03 22:00:00,987.14,14.73,8.11,64.46,230.8
2014-06-03 23:00:00,986.73,13.8,8.75,71.5,146.2
2014-06-04 00:00:00,986.45,13.12,8.36,72.8,230.3
2014-06-04 01:00:00,986.17,11.98,8.48,79.1,53.57
2014-06-04 02:00:00,985.84,11.16,8.49,83.6,48.18
2014-06-04 03:00:00,985.19,10.54,8.29,85.9,259.5
2014-06-04 04:00:00,985.08,9.89,8.07,88.4,219.4
2014-06-04 05:00:00,984.83,9.76,7.64,86.6,178.1
2014-06-04 06:00:00,984.77,10.18,7.93,85.9,194.2
2014-06-04 07:00:00,984.44,13.29,8.84,74.4,150.9
2014-06-04 08:00:00,984.11,16.51,9.18,61.85,122.7
2014-06-04 09:00:00,983.51,18.56,9.03,53.8,144.3
2014-06-04 10:00:00,983.06,20.73,9.58,48.78,137.3
2014-06-04 11:00:00,982.4,21.74,9.7,46.22,87.3
2014-06-04 12:00:00,982.05,21.22,9.31,46.49,329.1
2014-06-04 13:00:00,981.75,20.75,11.6,55.77,255.7
2014-06-04 14:00:00,981.4,19.81,11.06,57.01,43.08
2014-06-04 15:00:00,981.17,19.93,12.14,60.77,42.12
2014-06-04 16:00:00,980.77,19.65,9.07,50.39,57.9
